NAL,NS,SEMESTRE,NCURSOSMATRICULADOS,NCREDITOSMATRICULADOS,NCREDITOSAPROBADOS,NCREDITOSDESAPROBADOS,PROMEDIOPORCICLO
585,585,2013-1,7,22,22,0,16
585,585,2013-2,7,22,22,0,15
585,585,2013-3,6,22,22,0,15
585,585,2014-1,6,20,16,4,15
585,585,2014-2,2,12,12,0,17
586,586,2010-1,7,22,19,3,14
586,586,2011-1,7,22,0,22,0
587,587,2010-1,7,22,0,22,0
588,588,2010-1,6,21,17,4,14
588,588,2010-2,7,22,18,4,14
588,588,2010-C,3,11,8,3,13
588,588,2011-1,6,21,20,1,14
589,589,2010-1,7,22,0,22,0
589,589,2010-2,7,22,5,17,4
589,589,2011-1,6,20,4,16,3
589,589,2011-2,7,22,0,22,1
589,589,2011-3,7,22,0,22,2
589,589,2012-1,6,19,3,16,3
589,589,2012-2,7,22,3,19,3
589,589,2013-1,7,22,0,22,6
590,590,2010-1,6,21,21,0,17
590,590,2010-2,6,21,21,0,17
590,590,2011-1,6,22,22,0,16
590,590,2011-2,6,22,22,0,16
590,590,2011-3,6,22,22,0,16
590,590,2012-1,6,21,21,0,16
590,590,2012-2,6,22,22,0,17
590,590,2013-1,6,22,22,0,17
590,590,2013-2,6,22,22,0,16
590,590,2013-3,7,21,21,0,16
591,591,2010-1,7,22,22,0,16
591,591,2010-2,7,22,22,0,15
591,591,2010-C,3,9,9,0,17
591,591,2011-1,7,22,22,0,15
591,591,2011-2,6,20,20,0,15
591,591,2011-3,5,20,20,0,16
591,591,2012-1,5,15,15,0,14
591,591,2012-2,7,22,16,6,14
591,591,2013-2,7,22,22,0,15
591,591,2013-3,7,22,22,0,15
591,591,2014-1,4,13,10,3,13
591,591,2014-2,3,9,3,6,7
591,591,2015-1,3,9,0,9,0
591,591,2015-2,4,12,12,0,14
592,592,2010-1,6,21,21,0,15
592,592,2010-2,6,21,21,0,15
592,592,2010-C,3,11,11,0,16
592,592,2011-1,6,21,21,0,15
592,592,2011-2,6,22,22,0,16
592,592,2011-3,6,21,21,0,15
592,592,2012-1,6,21,21,0,14
592,592,2012-2,6,22,15,7,14
592,592,2013-1,3,11,11,0,14
592,592,2013-2,6,22,7,15,12
592,592,2013-3,4,15,0,15,6
592,592,2014-1,4,15,8,7,9
592,592,2014-2,3,11,0,11,3
593,593,2012-2,7,22,19,3,15
593,593,2013-1,7,22,19,3,16
593,593,2013-2,5,15,12,3,15
593,593,2013-3,6,19,16,3,14
593,593,2014-1,5,16,0,16,1
594,594,2010-1,7,22,18,4,13
594,594,2010-2,6,19,7,12,8
594,594,2010-C,3,10,3,7,11
594,594,2011-1,4,14,7,7,13
595,595,2010-1,6,21,21,0,15
595,595,2010-2,6,21,17,4,14
595,595,2011-1,6,22,0,22,0
596,596,2010-1,3,11,8,3,10
597,597,2012-1,5,15,5,10,5
598,598,2010-1,7,22,17,5,12
598,598,2010-2,7,21,6,15,4
598,598,2010-C,3,9,9,0,14
599,599,2010-1,6,21,0,21,0
600,600,2010-1,6,21,17,4,14
600,600,2010-2,6,22,10,12,10
600,600,2010-C,3,11,11,0,15
600,600,2011-1,6,21,21,0,15
600,600,2011-3,6,22,15,7,13
602,602,2010-1,7,22,0,22,0
603,603,2010-1,7,22,19,3,12
603,603,2010-C,3,9,3,6,5
603,603,2011-1,7,22,0,22,0
603,603,2011-3,7,22,0,22,0
603,603,2012-2,7,22,0,22,2
603,603,2013-2,6,19,0,19,2
604,604,2010-1,6,21,18,3,14
604,604,2010-2,6,21,21,0,16
604,604,2010-C,2,8,8,0,17
604,604,2011-1,6,21,21,0,17
604,604,2011-2,6,22,22,0,17
604,604,2011-3,6,22,22,0,16
604,604,2012-1,7,22,22,0,17
604,604,2012-2,6,22,22,0,16
604,604,2013-1,6,22,22,0,16
604,604,2013-2,6,22,22,0,17
604,604,2013-3,5,16,16,0,16
605,605,2010-1,6,21,0,21,10
606,606,2010-1,6,21,0,21,3
606,606,2013-1,6,18,13,5,14
606,606,2013-2,6,16,3,13,9
607,607,2010-1,6,21,14,7,13
607,607,2010-2,6,21,17,4,14
607,607,2010-C,2,8,8,0,14
607,607,2011-1,6,22,18,4,13
607,607,2011-2,6,21,21,0,15
607,607,2011-3,6,22,14,8,13
607,607,2012-1,6,21,12,9,8
607,607,2012-2,6,20,7,13,13
607,607,2013-1,6,20,13,7,13
607,607,2013-2,6,22,10,12,11
607,607,2013-3,6,22,8,14,12
607,607,2014-1,5,20,4,16,10
607,607,2014-2,6,22,14,8,13
607,607,2015-1,6,22,18,4,14
607,607,2015-2,6,22,15,7,13
608,608,2010-1,6,21,21,0,15
608,608,2010-2,6,21,21,0,16
608,608,2011-1,6,22,18,4,14
608,608,2011-2,6,21,21,0,16
608,608,2011-3,6,22,22,0,14
608,608,2012-1,7,22,19,3,14
608,608,2012-2,6,21,17,4,14
608,608,2013-1,5,18,14,4,14
608,608,2013-3,5,19,15,4,13
608,608,2014-1,4,15,12,3,15
608,608,2014-2,5,18,11,7,13
608,608,2015-1,4,15,15,0,15
608,608,2015-2,2,7,7,0,15
609,609,2010-1,6,21,21,0,15
609,609,2010-2,6,21,21,0,16
609,609,2010-C,3,11,11,0,16
609,609,2011-1,6,21,21,0,15
610,610,2010-1,7,22,22,0,15
610,610,2010-2,7,22,10,12,13
610,610,2010-C,3,11,11,0,15
610,610,2011-1,7,21,21,0,16
610,610,2011-2,6,22,22,0,15
610,610,2011-3,6,20,11,9,12
610,610,2012-1,6,20,20,0,15
610,610,2012-2,4,15,7,8,14
610,610,2013-1,6,22,22,0,15
610,610,2013-2,4,15,15,0,15
610,610,2013-3,6,22,22,0,15
610,610,2014-1,6,21,21,0,15
610,610,2014-2,4,13,13,0,16
611,611,2010-1,6,21,0,21,6
611,611,2010-C,3,11,0,11,9
611,611,2011-1,6,21,13,8,13
611,611,2011-2,6,21,3,18,9
611,611,2011-3,7,22,11,11,11
611,611,2012-1,6,20,7,13,9
611,611,2012-2,4,14,10,4,14
611,611,2014-1,4,12,8,4,12
611,611,2014-2,3,11,11,0,16
611,611,2015-1,4,15,11,4,13
611,611,2015-2,3,11,7,4,14
612,612,2010-1,6,21,17,4,14
612,612,2010-2,6,21,17,4,13
612,612,2011-1,6,22,15,7,12
612,612,2011-2,6,22,15,7,10
612,612,2011-3,6,22,15,7,12
612,612,2012-1,6,22,12,10,12
612,612,2012-2,4,15,7,8,10
613,613,2013-1,6,18,4,14,10
614,614,2010-1,6,21,14,7,13
614,614,2010-C,3,11,8,3,13
614,614,2011-1,6,21,13,8,13
614,614,2011-2,6,20,16,4,14
614,614,2011-3,6,21,18,3,12
614,614,2012-1,6,21,13,8,13
614,614,2012-2,5,20,8,12,11
614,614,2013-1,5,20,20,0,15
614,614,2013-2,5,19,19,0,14
614,614,2013-3,5,17,14,3,13
614,614,2014-1,6,21,8,13,11
614,614,2014-2,5,18,8,10,14
614,614,2015-1,4,14,11,3,11
614,614,2015-2,5,18,14,4,14
615,615,2010-1,6,21,21,0,16
615,615,2010-2,6,21,21,0,17
615,615,2010-C,3,11,11,0,17
615,615,2011-1,6,21,21,0,17
615,615,2011-2,6,22,22,0,18
615,615,2011-3,6,21,21,0,17
615,615,2012-1,6,21,21,0,17
615,615,2012-2,6,22,22,0,16
615,615,2013-1,5,19,19,0,16
615,615,2013-2,6,22,22,0,16
615,615,2013-3,5,15,15,0,15
616,616,2010-1,6,20,20,0,19
616,616,2010-2,7,25,25,0,18
616,616,2010-C,2,7,7,0,16
616,616,2011-1,4,13,13,0,17
616,616,2011-2,5,19,19,0,17
616,616,2011-3,6,22,22,0,17
616,616,2012-1,4,14,14,0,17
616,616,2012-2,6,22,22,0,16
616,616,2013-1,5,20,20,0,16
616,616,2013-2,4,12,12,0,16
617,617,2010-1,6,21,11,10,13
617,617,2010-C,2,8,8,0,14
618,618,2010-1,6,21,4,17,6
619,619,2010-1,6,21,21,0,17
619,619,2010-2,6,21,21,0,16
619,619,2010-C,3,11,11,0,17
619,619,2011-1,6,21,21,0,16
619,619,2011-2,6,22,22,0,17
619,619,2011-3,6,21,21,0,16
619,619,2012-1,6,21,21,0,16
619,619,2012-2,6,22,22,0,17
619,619,2013-1,5,19,19,0,17
619,619,2013-2,6,22,22,0,16
619,619,2013-3,5,15,15,0,16
620,620,2010-1,6,21,18,3,14
620,620,2010-2,6,21,17,4,14
620,620,2010-C,3,11,11,0,15
620,620,2011-1,6,21,17,4,12
620,620,2011-2,6,22,14,8,13
620,620,2011-3,6,22,0,22,6
620,620,2012-1,6,22,14,8,13
620,620,2012-2,6,22,8,14,10
620,620,2013-1,5,18,7,11,12
620,620,2013-2,5,17,7,10,9
620,620,2013-3,6,19,9,10,10
620,620,2014-1,4,14,8,6,11
620,620,2014-2,6,21,14,7,13
621,621,2010-1,6,21,21,0,16
621,621,2010-2,6,21,21,0,16
621,621,2010-C,3,11,11,0,17
621,621,2012-1,6,20,17,3,16
621,621,2012-2,6,22,22,0,17
621,621,2013-1,6,22,22,0,17
621,621,2013-2,6,21,21,0,15
621,621,2013-3,6,22,22,0,16
621,621,2014-1,5,19,19,0,16
621,621,2014-2,6,22,22,0,16
621,621,2015-1,7,21,21,0,16
622,622,2010-1,6,21,0,21,3
623,623,2010-1,6,21,0,21,0
624,624,2010-1,6,21,21,0,15
624,624,2010-2,6,21,21,0,16
624,624,2010-C,3,11,11,0,15
624,624,2011-1,7,22,18,4,15
624,624,2011-2,6,22,18,4,16
624,624,2011-3,5,19,19,0,14
624,624,2012-1,6,20,20,0,15
624,624,2012-2,6,21,21,0,15
624,624,2013-1,5,20,16,4,14
624,624,2013-2,6,22,19,3,14
624,624,2013-3,6,22,22,0,16
624,624,2014-1,3,10,6,4,14
624,624,2014-2,1,4,4,0,14
625,625,2010-1,6,21,18,3,14
625,625,2010-2,6,21,21,0,14
625,625,2011-1,6,22,14,8,13
625,625,2011-2,6,21,17,4,15
625,625,2011-3,6,22,18,4,13
625,625,2012-1,5,19,19,0,15
625,625,2012-2,6,21,21,0,15
625,625,2013-1,6,22,22,0,16
625,625,2013-2,6,22,22,0,15
625,625,2013-3,6,22,22,0,17
625,625,2014-1,7,22,22,0,16
627,627,2010-1,6,21,0,21,3
628,628,2010-1,6,21,0,21,7
629,629,2010-1,6,21,8,13,5
629,629,2010-2,6,21,10,11,9
629,629,2011-1,6,21,11,10,8
629,629,2011-2,6,21,18,3,13
629,629,2011-3,6,21,11,10,7
629,629,2012-1,6,21,14,7,10
629,629,2012-2,6,21,17,4,12
629,629,2013-1,6,22,7,15,10
629,629,2013-2,5,19,0,19,4
629,629,2014-2,4,15,11,4,12
630,630,2010-1,6,21,11,10,10
630,630,2010-2,5,18,8,10,9
630,630,2010-C,3,12,0,12,0
630,630,2011-1,6,22,4,18,3
631,631,2010-1,6,21,21,0,17
631,631,2010-2,6,21,21,0,17
631,631,2010-C,3,11,11,0,17
631,631,2011-1,6,21,21,0,16
631,631,2011-2,6,22,22,0,17
631,631,2011-3,6,21,21,0,17
631,631,2012-1,6,21,21,0,16
631,631,2012-2,6,22,22,0,17
631,631,2013-1,5,19,19,0,17
631,631,2013-2,6,22,22,0,17
631,631,2013-3,5,15,15,0,16
632,632,2010-1,6,21,21,0,16
632,632,2010-2,6,21,21,0,16
632,632,2011-1,4,13,13,0,16
632,632,2011-2,6,20,20,0,16
632,632,2011-3,6,22,22,0,15
632,632,2012-1,6,22,7,15,10
633,633,2010-1,6,21,11,10,11
633,633,2010-2,4,14,11,3,13
633,633,2010-C,2,8,8,0,15
633,633,2011-1,6,21,14,7,11
633,633,2011-2,4,15,7,8,8
633,633,2011-3,6,19,15,4,12
633,633,2012-1,6,21,17,4,13
633,633,2012-2,6,21,8,13,13
633,633,2013-1,4,15,15,0,14
633,633,2013-2,6,20,7,13,8
633,633,2013-3,6,20,13,7,13
633,633,2014-1,4,14,11,3,14
633,633,2014-2,4,15,11,4,12
633,633,2015-1,4,15,15,0,14
633,633,2015-2,6,22,15,7,13
634,634,2010-1,6,21,21,0,16
634,634,2010-2,6,21,21,0,17
634,634,2010-C,3,11,11,0,17
634,634,2011-1,6,21,21,0,16
634,634,2011-2,6,22,22,0,17
634,634,2011-3,6,21,21,0,17
634,634,2012-1,6,21,21,0,16
634,634,2012-2,6,22,22,0,17
634,634,2013-1,5,19,19,0,17
634,634,2013-2,6,22,22,0,16
634,634,2013-3,5,15,15,0,16
635,635,2010-1,7,22,15,7,13
635,635,2010-C,3,10,3,7,11
636,636,2010-1,7,22,12,10,8
636,636,2010-2,7,21,21,0,18
636,636,2010-C,3,11,11,0,17
636,636,2011-1,7,23,23,0,16
636,636,2011-2,6,22,18,4,15
636,636,2011-3,5,19,11,8,15
636,636,2012-1,4,16,12,4,12
636,636,2012-2,6,22,14,8,12
636,636,2013-1,6,22,14,8,15
636,636,2013-2,4,15,7,8,11
636,636,2014-1,6,22,19,3,15
636,636,2015-1,5,16,12,4,14
637,637,2010-1,7,22,6,16,7
637,637,2010-2,6,19,4,15,3
637,637,2010-C,2,7,4,3,9
637,637,2011-1,5,16,0,16,0
637,637,2011-2,7,21,0,21,1
637,637,2011-3,4,11,3,8,4
638,638,2010-1,7,22,22,0,17
638,638,2010-2,7,22,22,0,15
638,638,2010-C,3,11,11,0,16
638,638,2011-1,7,22,22,0,15
638,638,2011-2,6,22,14,8,14
638,638,2011-3,4,15,15,0,16
638,638,2012-1,5,19,19,0,16
638,638,2012-2,5,18,14,4,15
638,638,2013-1,6,22,22,0,16
638,638,2013-2,6,22,22,0,16
638,638,2013-3,6,22,22,0,16
638,638,2014-1,4,12,12,0,16
639,639,2010-1,6,21,21,0,16
639,639,2010-2,6,21,21,0,16
639,639,2010-C,3,11,11,0,17
639,639,2011-1,6,21,17,4,16
639,639,2011-2,6,21,21,0,16
639,639,2011-3,6,21,21,0,17
639,639,2012-1,6,19,16,3,15
639,639,2012-2,5,18,18,0,15
639,639,2013-1,6,22,22,0,15
639,639,2013-2,4,16,8,8,10
639,639,2013-3,3,12,12,0,15
639,639,2014-1,5,19,19,0,16
639,639,2014-2,4,12,12,0,15
640,640,2010-1,6,21,17,4,16
640,640,2010-2,6,21,17,4,15
640,640,2010-C,3,11,11,0,16
640,640,2011-1,6,22,18,4,12
640,640,2011-2,6,21,21,0,16
640,640,2011-3,6,22,19,3,14
640,640,2012-1,7,22,22,0,15
640,640,2012-2,5,18,14,4,15
640,640,2013-1,4,15,15,0,14
640,640,2013-2,4,15,11,4,12
640,640,2013-3,4,15,15,0,16
640,640,2014-1,6,22,22,0,15
640,640,2014-2,4,14,8,6,12
640,640,2015-1,3,9,6,3,13
641,641,2010-1,7,22,22,0,17
641,641,2010-2,7,22,22,0,15
641,641,2010-C,3,11,11,0,16
641,641,2011-1,7,22,18,4,15
641,641,2011-2,6,22,15,7,13
641,641,2011-3,6,22,15,7,15
641,641,2012-1,6,22,22,0,15
641,641,2012-2,4,14,7,7,14
641,641,2013-1,6,21,21,0,16
641,641,2013-2,5,20,20,0,16
641,641,2013-3,6,21,21,0,16
641,641,2014-1,5,17,17,0,17
641,641,2014-2,2,6,6,0,17
642,642,2010-1,6,20,16,4,15
642,642,2010-2,6,21,21,0,17
642,642,2011-1,6,20,20,0,15
642,642,2011-3,6,22,19,3,14
642,642,2012-1,6,21,17,4,14
642,642,2012-2,5,17,4,13,10
643,643,2010-1,6,21,17,4,14
643,643,2010-2,6,21,14,7,14
643,643,2010-C,3,11,11,0,15
643,643,2011-1,6,22,18,4,12
643,643,2011-2,6,22,18,4,15
643,643,2011-3,6,22,16,6,13
643,643,2012-1,7,22,19,3,14
643,643,2012-2,6,21,17,4,14
643,643,2013-1,6,21,15,6,14
643,643,2013-2,6,21,14,7,12
643,643,2013-3,5,18,18,0,14
643,643,2014-1,6,21,14,7,15
643,643,2014-2,5,18,15,3,14
643,643,2015-1,4,13,13,0,15
644,644,2010-1,6,21,14,7,14
644,644,2010-2,6,21,21,0,16
644,644,2010-C,2,8,8,0,15
644,644,2011-1,6,22,22,0,15
644,644,2011-2,6,21,21,0,15
644,644,2011-3,6,22,22,0,14
644,644,2012-1,6,21,18,3,14
644,644,2012-2,6,22,4,18,10
644,644,2013-1,6,21,18,3,14
644,644,2013-2,6,21,10,11,12
644,644,2013-3,5,19,12,7,13
644,644,2014-1,4,14,14,0,15
644,644,2014-2,6,20,2,18,8
644,644,2015-1,5,18,11,7,11
645,645,2010-1,7,22,22,0,16
645,645,2010-2,6,21,21,0,17
645,645,2010-C,2,7,4,3,13
645,645,2011-1,6,20,4,16,5
645,645,2011-2,5,17,9,8,9
645,645,2011-3,5,19,0,19,3
646,646,2010-1,6,21,13,8,13
646,646,2010-2,6,21,18,3,14
646,646,2010-C,3,11,8,3,12
646,646,2011-1,6,22,4,18,3
646,646,2012-1,6,21,17,4,11
646,646,2012-2,6,21,21,0,15
646,646,2013-1,6,22,22,0,16
646,646,2013-2,5,18,8,10,11
646,646,2013-3,6,21,14,7,13
646,646,2014-1,5,18,0,18,4
646,646,2014-2,5,18,4,14,8
646,646,2015-1,5,19,7,12,7
646,646,2015-2,6,21,0,21,0
647,647,2010-1,6,21,21,0,15
647,647,2010-2,6,21,21,0,17
647,647,2011-1,6,22,22,0,16
647,647,2011-2,6,22,22,0,16
647,647,2011-3,6,22,22,0,15
647,647,2012-1,6,21,21,0,16
647,647,2012-2,6,22,22,0,16
647,647,2013-1,6,22,22,0,17
647,647,2013-2,6,22,22,0,16
647,647,2013-3,7,21,21,0,16
648,648,2010-1,7,22,19,3,14
648,648,2010-2,7,22,16,6,11
648,648,2010-C,3,9,9,0,16
649,649,2010-1,6,21,21,0,16
649,649,2010-2,6,21,21,0,17
649,649,2011-1,6,22,18,4,16
649,649,2011-2,5,20,20,0,15
649,649,2011-3,6,22,22,0,15
649,649,2012-1,6,21,21,0,16
649,649,2012-2,6,22,22,0,16
649,649,2013-1,6,22,22,0,16
649,649,2013-2,6,22,22,0,14
649,649,2013-3,7,21,21,0,15
649,649,2015-1,2,6,6,0,15
650,650,2010-1,6,21,18,3,12
650,650,2010-2,6,21,14,7,11
650,650,2011-1,6,22,11,11,12
650,650,2011-2,6,22,0,22,0
651,651,2010-1,6,21,21,0,16
651,651,2010-2,6,22,18,4,12
651,651,2010-C,3,11,11,0,16
652,652,2010-1,6,21,13,8,13
652,652,2010-2,6,21,21,0,15
652,652,2011-1,6,21,21,0,15
652,652,2011-2,6,22,18,4,12
652,652,2011-3,6,21,19,2,15
652,652,2012-1,6,21,13,8,14
652,652,2012-2,4,15,15,0,16
652,652,2013-1,6,22,14,8,14
652,652,2013-2,4,15,15,0,16
652,652,2013-3,4,15,11,4,12
652,652,2014-1,6,22,18,4,14
652,652,2014-2,4,15,11,4,14
652,652,2015-2,4,15,8,7,11
653,653,2010-1,6,21,21,0,16
653,653,2010-2,6,22,22,0,15
653,653,2010-C,3,11,11,0,17
653,653,2011-1,6,21,21,0,16
653,653,2011-2,6,22,22,0,15
653,653,2011-3,6,22,22,0,15
653,653,2012-1,6,22,22,0,16
653,653,2012-2,6,22,22,0,16
653,653,2013-1,6,22,22,0,16
653,653,2013-2,7,22,22,0,16
653,653,2013-3,3,9,9,0,16
654,654,2010-1,7,22,0,22,1
655,655,2010-1,6,21,0,21,1
656,656,2010-1,6,21,18,3,14
656,656,2015-1,6,19,16,3,13
656,656,2015-2,7,20,13,7,14
657,657,2010-1,7,22,18,4,12
657,657,2010-2,6,19,11,8,10
657,657,2010-C,3,10,6,4,12
657,657,2011-1,2,6,0,6,11
657,657,2011-2,5,17,0,17,8
657,657,2011-3,4,13,0,13,10
658,658,2010-1,7,22,14,8,12
658,658,2010-2,6,20,9,11,11
658,658,2010-C,3,10,6,4,13
658,658,2011-1,5,20,0,20,4
658,658,2011-2,3,12,4,8,9
658,658,2011-3,5,18,10,8,11
658,658,2012-1,5,17,17,0,14
658,658,2012-2,6,20,0,20,5
658,658,2013-1,4,14,0,14,3
658,658,2013-2,4,14,0,14,3
658,658,2013-3,6,21,4,17,3
658,658,2014-1,6,20,9,11,11
658,658,2014-2,5,19,8,11,9
658,658,2015-1,6,20,16,4,13
658,658,2015-2,5,19,11,8,11
659,659,2010-1,7,22,22,0,15
659,659,2010-2,7,22,10,12,12
659,659,2010-C,3,9,9,0,16
659,659,2011-1,7,22,0,22,0
659,659,2011-2,7,22,0,22,2
659,659,2012-1,7,22,16,6,13
659,659,2012-2,6,20,10,10,9
659,659,2013-1,6,21,12,9,10
659,659,2013-2,6,20,11,9,10
659,659,2013-3,7,22,0,22,2
659,659,2014-1,7,22,13,9,11
659,659,2014-2,7,22,13,9,11
659,659,2015-1,6,20,10,10,12
659,659,2015-2,6,19,13,6,11
660,660,2010-1,7,22,22,0,15
660,660,2010-2,7,22,15,7,12
660,660,2010-C,3,9,9,0,15
660,660,2011-1,7,22,15,7,12
660,660,2011-2,6,21,7,14,11
660,660,2011-3,3,11,11,0,15
660,660,2012-1,6,19,10,9,12
660,660,2012-2,4,13,4,9,12
661,661,2010-1,6,21,6,15,9
661,661,2010-2,7,22,9,13,11
661,661,2010-C,2,7,7,0,14
661,661,2011-1,5,17,12,5,14
661,661,2011-2,5,17,9,8,12
661,661,2011-3,5,17,12,5,11
661,661,2012-1,6,20,8,12,12
661,661,2012-2,7,22,14,8,12
661,661,2013-1,4,15,7,8,11
661,661,2013-2,6,22,18,4,13
661,661,2013-3,7,22,9,13,9
661,661,2014-1,7,21,9,12,12
661,661,2014-2,7,21,7,14,9
661,661,2015-2,7,21,14,7,13
662,662,2010-1,6,21,3,18,6
662,662,2010-2,7,22,0,22,0
662,662,2011-1,7,22,3,19,7
662,662,2011-2,6,21,3,18,4
662,662,2011-3,6,19,0,19,1
662,662,2012-1,6,19,0,19,0
662,662,2012-2,4,15,0,15,0
662,662,2013-1,6,19,0,19,0
662,662,2013-2,4,14,0,14,2
662,662,2013-3,5,17,0,17,0
662,662,2014-1,6,18,0,18,3
662,662,2014-2,6,18,6,12,6
662,662,2015-1,6,20,5,15,9
662,662,2015-2,4,15,7,8,10
663,663,2010-1,6,21,17,4,14
663,663,2010-2,6,22,3,19,10
663,663,2010-C,3,11,11,0,15
663,663,2011-1,6,20,3,17,8
663,663,2011-2,6,21,4,17,11
663,663,2011-3,5,19,4,15,11
663,663,2012-1,6,20,11,9,13
663,663,2012-2,6,21,0,21,7
663,663,2013-2,6,20,8,12,12
663,663,2013-3,7,19,7,12,11
663,663,2014-1,7,22,6,16,6
663,663,2014-2,7,20,14,6,12
663,663,2015-1,6,20,10,10,12
663,663,2015-2,6,20,13,7,11
664,664,2010-1,7,22,0,22,1
664,664,2010-C,2,6,4,2,13
664,664,2011-1,6,18,6,12,8
664,664,2011-2,6,18,0,18,5
664,664,2011-3,5,14,3,11,6
664,664,2012-1,7,21,3,18,3
664,664,2012-2,6,19,5,14,5
664,664,2013-1,6,19,3,16,6
664,664,2013-2,7,20,2,18,3
664,664,2013-3,6,19,0,19,1
665,665,2010-1,7,22,12,10,12
665,665,2010-2,7,22,16,6,12
665,665,2010-C,1,3,0,3,10
665,665,2011-1,7,22,6,16,8
665,665,2011-2,7,22,6,16,7
665,665,2011-3,7,22,0,22,0
665,665,2012-1,5,16,0,16,3
665,665,2012-2,6,19,6,13,10
665,665,2013-1,5,16,16,0,14
665,665,2013-2,6,19,3,16,9
665,665,2013-3,6,20,13,7,10
665,665,2014-1,4,14,14,0,15
665,665,2014-2,7,22,10,12,13
665,665,2015-1,6,21,8,13,8
665,665,2015-2,5,13,3,10,11
666,666,2010-1,6,21,10,11,12
666,666,2010-2,7,22,18,4,13
666,666,2010-C,3,11,3,8,13
666,666,2011-1,4,16,0,16,1
666,666,2011-2,4,16,0,16,10
666,666,2011-3,4,16,16,0,14
666,666,2012-1,6,21,17,4,13
666,666,2012-2,6,21,14,7,14
666,666,2013-1,7,22,19,3,14
666,666,2013-2,6,21,4,17,12
666,666,2013-3,7,21,18,3,14
666,666,2014-1,6,20,9,11,12
666,666,2014-2,6,20,10,10,13
666,666,2015-1,7,21,17,4,12
666,666,2015-2,6,22,4,18,8
667,667,2010-1,6,21,6,15,7
667,667,2010-2,7,22,11,11,11
667,667,2011-3,4,15,0,15,1
667,667,2012-2,4,15,12,3,12
667,667,2013-1,6,21,21,0,15
667,667,2013-2,6,21,0,21,4
667,667,2015-2,6,20,12,8,12
668,668,2010-1,7,22,22,0,15
668,668,2010-2,6,21,13,8,14
668,668,2010-C,3,11,4,7,12
668,668,2011-1,5,20,16,4,11
668,668,2011-2,6,22,15,7,13
668,668,2011-3,4,11,5,6,10
668,668,2012-1,7,22,10,12,10
668,668,2012-2,3,11,0,11,5
668,668,2013-1,3,11,7,4,14
668,668,2013-2,3,11,4,7,11
668,668,2013-3,3,11,7,4,11
668,668,2014-1,7,22,15,7,12
668,668,2014-2,7,21,4,17,11
668,668,2015-1,6,20,6,14,6
668,668,2015-2,3,11,11,0,14
669,669,2010-1,6,21,18,3,15
669,669,2010-2,5,17,17,0,16
669,669,2010-C,2,7,7,0,16
669,669,2011-1,6,22,22,0,15
669,669,2011-2,6,22,18,4,14
669,669,2011-3,6,22,22,0,15
669,669,2012-1,6,20,20,0,15
669,669,2012-2,6,22,19,3,15
669,669,2013-1,6,22,22,0,15
669,669,2013-2,6,21,21,0,14
669,669,2013-3,6,21,21,0,14
669,669,2014-1,3,9,9,0,16
670,670,2010-1,6,21,17,4,15
670,670,2010-2,6,21,21,0,15
670,670,2010-C,1,4,4,0,17
670,670,2011-1,6,22,22,0,15
670,670,2011-2,6,22,22,0,15
670,670,2011-3,6,22,22,0,14
670,670,2012-1,6,21,21,0,15
670,670,2012-2,6,22,16,6,14
670,670,2013-1,6,22,22,0,15
670,670,2013-2,6,22,8,14,11
670,670,2013-3,6,20,3,17,11
670,670,2014-1,5,17,9,8,13
670,670,2014-2,6,21,0,21,5
670,670,2015-1,6,21,0,21,7
670,670,2015-2,6,21,0,21,1
671,671,2010-1,7,22,12,10,9
671,671,2010-2,6,19,15,4,12
671,671,2010-C,2,6,2,4,5
671,671,2011-1,6,19,10,9,13
671,671,2011-2,5,16,6,10,8
671,671,2011-3,6,21,14,7,11
671,671,2012-1,6,20,13,7,10
671,671,2012-2,3,11,7,4,13
671,671,2013-1,5,20,12,8,11
671,671,2013-2,4,15,11,4,11
671,671,2013-3,5,19,15,4,14
671,671,2014-1,4,15,15,0,14
671,671,2014-2,6,22,22,0,15
671,671,2015-1,6,22,22,0,15
671,671,2015-2,6,22,22,0,14
672,672,2010-1,6,21,17,4,12
672,672,2010-2,6,21,10,11,11
672,672,2010-C,3,11,0,11,0
672,672,2011-1,6,22,3,19,5
672,672,2011-2,6,22,10,12,8
672,672,2011-3,4,15,0,15,1
672,672,2012-1,6,21,0,21,6
672,672,2012-2,6,22,14,8,11
672,672,2013-1,6,22,16,6,12
672,672,2013-3,4,14,0,14,6
672,672,2015-2,4,12,12,0,14
673,673,2010-1,6,21,21,0,15
673,673,2010-2,6,22,18,4,14
673,673,2010-C,3,11,11,0,16
673,673,2011-1,6,22,18,4,14
673,673,2011-2,6,22,14,8,13
673,673,2011-3,6,22,18,4,14
673,673,2012-1,6,22,22,0,15
673,673,2012-2,6,22,22,0,15
673,673,2013-1,6,22,22,0,15
673,673,2013-2,6,22,18,4,14
673,673,2013-3,7,22,15,7,14
673,673,2014-1,5,17,17,0,14
674,674,2010-1,6,21,21,0,16
674,674,2010-2,6,21,18,3,15
674,674,2011-1,6,21,13,8,11
674,674,2011-3,6,20,16,4,14
675,675,2010-1,6,21,17,4,15
675,675,2010-2,6,21,21,0,15
675,675,2011-1,6,22,18,4,14
675,675,2011-2,6,21,10,11,11
675,675,2011-3,6,21,7,14,13
675,675,2012-1,6,22,7,15,9
675,675,2012-2,5,18,0,18,3
